Date,Close,ETH_Close
12/27/2019,7290.088379,127.214607
12/28/2019,7317.990234,128.322708
12/29/2019,7422.652832,134.75798
12/30/2019,7292.995117,132.633484
12/31/2019,7193.599121,129.610855
1/1/2020,7200.174316,130.802002
1/2/2020,6985.470215,127.410179
1/3/2020,7344.884277,134.171707
1/4/2020,7410.656738,135.069366
1/5/2020,7411.317383,136.276779
1/6/2020,7769.219238,144.304153
1/7/2020,8163.692383,143.543991
1/8/2020,8079.862793,141.258133
1/9/2020,7879.071289,138.979202
1/10/2020,8166.554199,143.963776
1/11/2020,8037.537598,142.927109
1/12/2020,8192.494141,145.873932
1/13/2020,8144.194336,144.226593
1/14/2020,8827.764648,165.955353
1/15/2020,8807.010742,166.230682
1/16/2020,8723.786133,164.391006
1/17/2020,8929.038086,170.779953
1/18/2020,8942.808594,175.365677
1/19/2020,8706.245117,166.969849
1/20/2020,8657.642578,167.120514
1/21/2020,8745.894531,169.697159
1/22/2020,8680.875977,168.294159
1/23/2020,8406.515625,162.928558
1/24/2020,8445.43457,163.051178
1/25/2020,8367.847656,161.283936
1/26/2020,8596.830078,168.077103
1/27/2020,8909.819336,170.930893
1/28/2020,9358.589844,176.370316
1/29/2020,9316.629883,175.050339
1/30/2020,9508.993164,184.690475
1/31/2020,9350.529297,180.160172
2/1/2020,9392.875,183.67395
2/2/2020,9344.365234,188.617538
2/3/2020,9293.521484,189.865067
2/4/2020,9180.962891,189.250595
2/5/2020,9613.423828,204.23024
2/6/2020,9729.801758,212.339081
2/7/2020,9795.943359,222.726059
2/8/2020,9865.119141,223.146515
2/9/2020,10116.67383,228.578568
2/10/2020,9856.611328,223.522705
2/11/2020,10208.23633,235.851196
2/12/2020,10326.05469,265.406128
2/13/2020,10214.37988,268.099243
2/14/2020,10312.11621,284.217499
2/15/2020,9889.424805,264.728577
2/16/2020,9934.433594,259.894714
2/17/2020,9690.142578,266.363434
2/18/2020,10141.99609,281.94458
2/19/2020,9633.386719,259.763977
2/20/2020,9608.475586,257.949463
2/21/2020,9686.441406,265.600616
2/22/2020,9663.181641,262.331726
2/23/2020,9924.515625,273.75415
2/24/2020,9650.174805,265.216431
2/25/2020,9341.705078,247.817596
2/26/2020,8820.522461,225.680267
2/27/2020,8784.494141,226.753387
2/28/2020,8672.455078,226.760498
2/29/2020,8599.508789,219.848511
3/1/2020,8562.454102,218.970596
3/2/2020,8869.669922,230.569778
3/3/2020,8787.786133,224.47963
3/4/2020,8755.246094,224.517975
3/5/2020,9078.762695,229.268188
3/6/2020,9122.545898,243.525299
3/7/2020,8909.954102,237.853088
3/8/2020,8108.116211,200.689056
3/9/2020,7923.644531,201.986328
3/10/2020,7909.729492,200.767242
3/11/2020,7911.430176,194.86853
3/12/2020,4970.788086,112.347122
3/13/2020,5563.707031,133.201813
3/14/2020,5200.366211,123.306023
3/15/2020,5392.314941,125.214302
3/16/2020,5014.47998,110.605873
3/17/2020,5225.629395,113.942749
3/18/2020,5238.438477,114.84227
3/19/2020,6191.192871,136.593857
3/20/2020,6198.77832,132.737167
3/21/2020,6185.066406,132.81871
3/22/2020,5830.254883,123.321152
3/23/2020,6416.314941,134.911606
3/24/2020,6734.803711,138.761444
3/25/2020,6681.062988,136.195892
3/26/2020,6716.44043,138.361557
3/27/2020,6469.79834,133.937943
3/28/2020,6242.193848,130.986496
3/29/2020,5922.042969,125.583733
3/30/2020,6429.841797,132.904541
3/31/2020,6438.644531,133.593567
4/1/2020,6606.776367,135.634552
4/2/2020,6793.624512,142.029144
4/3/2020,6733.387207,142.091309
4/4/2020,6867.527344,145.219391
4/5/2020,6791.129395,143.546646
4/6/2020,7271.78125,169.13588
4/7/2020,7176.414551,165.101944
4/8/2020,7334.098633,172.641739
4/9/2020,7302.089355,170.807144
4/10/2020,6865.493164,158.412445
4/11/2020,6859.083008,158.216019
4/12/2020,6971.091797,161.142426
4/13/2020,6845.037598,156.279556
4/14/2020,6842.427734,157.59639
4/15/2020,6642.109863,153.286896
4/16/2020,7116.804199,172.157379
4/17/2020,7096.18457,171.63858
4/18/2020,7257.665039,186.914001
4/19/2020,7189.424805,181.61496
4/20/2020,6881.958496,172.297165
4/21/2020,6880.323242,172.737701
4/22/2020,7117.20752,182.599579
4/23/2020,7429.724609,185.028671
4/24/2020,7550.900879,189.236938
4/25/2020,7569.936035,195.515305
4/26/2020,7679.867188,197.317535
4/27/2020,7795.601074,197.224716
4/28/2020,7807.058594,198.41539
4/29/2020,8801.038086,216.968231
4/30/2020,8658.553711,207.602051
5/1/2020,8864.766602,214.219101
5/2/2020,8988.59668,215.325378
5/3/2020,8897.46875,210.933151
5/4/2020,8912.654297,208.174011
5/5/2020,9003.070313,206.774399
5/6/2020,9268.761719,204.055786
5/7/2020,9951.518555,212.289413
5/8/2020,9842.666016,212.991577
5/9/2020,9593.896484,211.600128
5/10/2020,8756.430664,188.599564
5/11/2020,8601.795898,185.912842
5/12/2020,8804.477539,189.3125
5/13/2020,9269.987305,199.193283
5/14/2020,9733.72168,202.949097
5/15/2020,9328.197266,195.622665
5/16/2020,9377.013672,200.677124
5/17/2020,9670.739258,207.158691
5/18/2020,9726.575195,214.525055
5/19/2020,9729.038086,213.451111
5/20/2020,9522.981445,210.096741
5/21/2020,9081.761719,199.883606
5/22/2020,9182.577148,207.169189
5/23/2020,9209.287109,208.694397
5/24/2020,8790.368164,202.370346
5/25/2020,8906.93457,205.319748
5/26/2020,8835.052734,201.902313
5/27/2020,9181.017578,208.863434
5/28/2020,9525.750977,219.840424
5/29/2020,9439.124023,220.675125
5/30/2020,9700.414063,242.345596
5/31/2020,9461.058594,230.975708
6/1/2020,10167.26856,246.99176
6/2/2020,9529.803711,237.219055
6/3/2020,9656.717773,244.179321
6/4/2020,9800.636719,244.426392
6/5/2020,9665.533203,241.221985
6/6/2020,9653.679688,241.93132
6/7/2020,9758.852539,245.167252
6/8/2020,9771.489258,246.309906
6/9/2020,9795.700195,244.911453
6/10/2020,9870.094727,247.444946
6/11/2020,9321.78125,231.702667
6/12/2020,9480.84375,237.49321
6/13/2020,9475.277344,238.908844
6/14/2020,9386.788086,234.1147
6/15/2020,9450.702148,229.928909
6/16/2020,9538.024414,234.416168
6/17/2020,9480.254883,233.028275
6/18/2020,9411.84082,232.101166
6/19/2020,9288.018555,227.13829
6/20/2020,9332.34082,229.274261
6/21/2020,9303.629883,228.989822
6/22/2020,9648.717773,242.533188
6/23/2020,9629.658203,244.142151
6/24/2020,9313.610352,235.772461
6/25/2020,9264.813477,232.944489
6/26/2020,9162.917969,229.668045
6/27/2020,9045.390625,222.959793
6/28/2020,9143.582031,225.347168
6/29/2020,9190.854492,228.19487
6/30/2020,9137.993164,226.315002
7/1/2020,9228.325195,231.113419
7/2/2020,9123.410156,229.392197
7/3/2020,9087.303711,225.38707
7/4/2020,9132.488281,229.074112
7/5/2020,9073.942383,227.664597
7/6/2020,9375.474609,241.510223
7/7/2020,9252.277344,239.075531
7/8/2020,9428.333008,246.670013
7/9/2020,9277.967773,243.015961
7/10/2020,9278.807617,240.984985
7/11/2020,9240.34668,239.458176
7/12/2020,9276.5,242.131699
7/13/2020,9243.614258,239.604584
7/14/2020,9243.213867,240.211487
7/15/2020,9192.836914,238.423523
7/16/2020,9132.227539,233.640884
7/17/2020,9151.392578,232.773087
7/18/2020,9159.040039,235.48381
7/19/2020,9185.817383,238.487518
7/20/2020,9164.231445,236.153168
7/21/2020,9374.887695,245.016724
7/22/2020,9525.363281,262.190643
7/23/2020,9581.072266,274.689056
7/24/2020,9536.892578,279.215424
7/25/2020,9677.113281,304.056763
7/26/2020,9905.166992,309.643616
7/27/2020,10990.87305,321.514099
7/28/2020,10912.82324,316.657257
7/29/2020,11100.46777,318.190887
7/30/2020,11111.21387,334.586639
7/31/2020,11323.4668,345.554657
8/1/2020,11759.59277,385.199707
8/2/2020,11053.61426,370.671722
8/3/2020,11246.34863,386.295166
8/4/2020,11205.89258,389.875488
8/5/2020,11747.02246,401.590576
8/6/2020,11779.77344,394.961945
8/7/2020,11601.47266,379.512848
8/8/2020,11754.0459,393.987366
8/9/2020,11675.73926,391.120453
8/10/2020,11878.11133,395.887573
8/11/2020,11410.52539,380.384064
8/12/2020,11584.93457,391.02417
8/13/2020,11784.1377,428.741791
8/14/2020,11768.87109,437.397827
8/15/2020,11865.69824,433.354919
8/16/2020,11892.80371,433.786621
8/17/2020,12254.40234,429.53125
8/18/2020,11991.2334,423.669312
8/19/2020,11758.2832,406.463776
8/20/2020,11878.37207,416.439789
8/21/2020,11592.48926,389.126343
8/22/2020,11681.8252,395.835144
8/23/2020,11664.84766,391.384491
8/24/2020,11774.5957,408.144196
8/25/2020,11366.13477,384.001038
8/26/2020,11488.36328,386.466125
8/27/2020,11323.39746,382.632629
8/28/2020,11542.5,395.874664
8/29/2020,11506.86523,399.921478
8/30/2020,11711.50586,428.395721
8/31/2020,11680.82031,435.079742
9/1/2020,11970.47852,477.05191
9/2/2020,11414.03418,440.040497
9/3/2020,10245.29688,385.671936
9/4/2020,10511.81348,388.24115
9/5/2020,10169.56738,335.260071
9/6/2020,10280.35156,353.362274
9/7/2020,10369.56348,352.673492
9/8/2020,10131.5166,337.602112
9/9/2020,10242.34766,351.110016
9/10/2020,10363.13867,368.101898
9/11/2020,10400.91504,374.695587
9/12/2020,10442.1709,387.183105
9/13/2020,10323.75586,365.570007
9/14/2020,10680.83789,377.26886
9/15/2020,10796.95117,364.839203
9/16/2020,10974.90527,365.812286
9/17/2020,10948.99023,389.019226
9/18/2020,10944.58594,384.364532
9/19/2020,11094.34668,385.544373
9/20/2020,10938.27148,371.052826
9/21/2020,10462.25977,341.786072
9/22/2020,10538.45996,344.503174
9/23/2020,10246.18652,321.116302
9/24/2020,10760.06641,349.355591
9/25/2020,10692.7168,352.183258
9/26/2020,10750.72363,355.488098
9/27/2020,10775.26953,357.438507
9/28/2020,10709.65234,355.159424
9/29/2020,10844.64063,359.757385
9/30/2020,10784.49121,359.937866
10/1/2020,10619.45215,353.205902
10/2/2020,10575.97461,346.238922
10/3/2020,10549.3291,346.522095
10/4/2020,10669.58301,352.57901
10/5/2020,10793.33984,353.956787
10/6/2020,10604.40625,340.815857
10/7/2020,10668.96875,341.808655
10/8/2020,10915.68555,350.766144
10/9/2020,11064.45801,365.590485
10/10/2020,11296.36133,370.96759
10/11/2020,11384.18164,375.142059
10/12/2020,11555.36328,387.731262
10/13/2020,11425.89941,381.190765
10/14/2020,11429.50684,379.484039
10/15/2020,11495.34961,377.441833
10/16/2020,11322.12305,366.229004
10/17/2020,11358.10156,368.855927
10/18/2020,11483.35938,378.213684
10/19/2020,11742.03711,379.935608
10/20/2020,11916.33496,369.136902
10/21/2020,12823.68945,392.189972
10/22/2020,12965.8916,413.77298
10/23/2020,12931.53906,409.766693
10/24/2020,13108.0625,412.457611
10/25/2020,13031.17383,406.217773
10/26/2020,13075.24805,393.888306
10/27/2020,13654.21875,403.99704
10/28/2020,13271.28516,388.650757
10/29/2020,13437.88281,386.730103
10/30/2020,13546.52246,382.819977
10/31/2020,13780.99512,386.590332
11/1/2020,13737.10938,396.358185
11/2/2020,13550.48926,383.156738
11/3/2020,13950.30078,387.602173
11/4/2020,14133.70703,402.141998
11/5/2020,15579.84863,414.067352
11/6/2020,15565.88086,454.719299
11/7/2020,14833.75391,435.713135
11/8/2020,15479.56738,453.554779
11/9/2020,15332.31543,444.163055
11/10/2020,15290.90234,449.679626
11/11/2020,15701.33984,462.960541
11/12/2020,16276.34375,461.00528
11/13/2020,16317.80859,474.626434
11/14/2020,16068.13867,460.149841
11/15/2020,15955.58789,447.559082
11/16/2020,16716.11133,459.940308
11/17/2020,17645.40625,480.360077
11/18/2020,17804.00586,479.48407
11/19/2020,17817.08984,471.630432
11/20/2020,18621.31445,509.744568
11/21/2020,18642.23242,549.486633
11/22/2020,18370.00195,558.068115
11/23/2020,18364.12109,608.454041
11/24/2020,19107.46484,603.897766
11/25/2020,18732.12109,570.686646
11/26/2020,17150.62305,518.801147
11/27/2020,17108.40234,517.493713
11/28/2020,17717.41406,538.229797
11/29/2020,18177.48438,575.758057
11/30/2020,19625.83594,614.842529
12/1/2020,18802.99805,587.324158
12/2/2020,19201.0918,598.352356
12/3/2020,19445.39844,616.70874
12/4/2020,18699.76563,569.354187
12/5/2020,19154.23047,596.595459
12/6/2020,19345.12109,601.908997
12/7/2020,19191.63086,591.843384
12/8/2020,18321.14453,554.827759
12/9/2020,18553.91602,573.479126
12/10/2020,18264.99219,559.678528
12/11/2020,18058.9043,545.797363
12/12/2020,18803.65625,568.567322
12/13/2020,19142.38281,589.663208
12/14/2020,19246.64453,586.011169
12/15/2020,19417.07617,589.355591
12/16/2020,21310.59766,636.181824
12/17/2020,22805.16211,642.868958
12/18/2020,23137.96094,654.811951
12/19/2020,23869.83203,659.297913
12/20/2020,23477.29492,638.290833
12/21/2020,22803.08203,609.817871
12/22/2020,23783.0293,634.854187
12/23/2020,23241.3457,583.7146
12/24/2020,23735.94922,611.607178
12/25/2020,24664.79102,626.410706
12/26/2020,26437.03711,635.835815
12/27/2020,26272.29492,682.642334
12/28/2020,27084.80859,730.397339
12/29/2020,27362.4375,731.520142
12/30/2020,28840.95313,751.618958
12/31/2020,29001.7207,737.803406
1/1/2021,29374.15234,730.367554
1/2/2021,32127.26758,774.534973
1/3/2021,32782.02344,975.50769
1/4/2021,31971.91406,1040.233032
1/5/2021,33992.42969,1100.006104
1/6/2021,36824.36328,1207.112183
1/7/2021,39371.04297,1225.678101
1/8/2021,40797.60938,1224.197144
1/9/2021,40254.54688,1281.077271
1/10/2021,38356.44141,1262.246704
1/11/2021,35566.65625,1090.145386
1/12/2021,33922.96094,1043.43457
1/13/2021,37316.35938,1130.73938
1/14/2021,39187.32813,1218.453003
1/15/2021,36825.36719,1171.834595
1/16/2021,36178.14063,1233.537598
1/17/2021,35791.27734,1230.172241
1/18/2021,36630.07422,1257.279541
1/19/2021,36069.80469,1377.295898
1/20/2021,35547.75,1382.274048
1/21/2021,30825.69922,1121.570923
1/22/2021,33005.76172,1236.512207
1/23/2021,32067.64258,1230.990601
1/24/2021,32289.37891,1391.609375
1/25/2021,32366.39258,1324.414795
1/26/2021,32569.84961,1357.058105
1/27/2021,30432.54688,1253.187134
1/28/2021,33466.09766,1332.492188
1/29/2021,34316.38672,1382.522827
1/30/2021,34269.52344,1376.115479
1/31/2021,33114.35938,1314.986206
2/1/2021,33537.17578,1369.040527
2/2/2021,35510.28906,1515.193726
2/3/2021,37472.08984,1660.909546
2/4/2021,36926.06641,1594.762695
2/5/2021,38144.30859,1718.650879
2/6/2021,39266.01172,1677.846802
2/7/2021,38903.44141,1614.227783
2/8/2021,46196.46484,1746.616821
2/9/2021,46481.10547,1768.035034
2/10/2021,44918.18359,1744.243408
2/11/2021,47909.33203,1783.797974
2/12/2021,47504.85156,1843.532593
2/13/2021,47105.51563,1814.109863
2/14/2021,48717.28906,1805.084106
2/15/2021,47945.05859,1779.791016
2/16/2021,49199.87109,1781.067505
2/17/2021,52149.00781,1848.458252
2/18/2021,51679.79688,1937.449219
2/19/2021,55888.13281,1960.164795
2/20/2021,56099.51953,1919.534058
2/21/2021,57539.94531,1935.601074
2/22/2021,54207.32031,1781.99292
2/23/2021,48824.42578,1570.203979
2/24/2021,49705.33203,1626.575684
2/25/2021,47093.85156,1475.703735
2/26/2021,46339.76172,1446.033691
2/27/2021,46188.45313,1459.973145
2/28/2021,45137.76953,1416.04895
3/1/2021,49631.24219,1564.707642
3/2/2021,48378.98828,1492.608765
3/3/2021,50538.24219,1575.853149
3/4/2021,48561.16797,1541.914307
3/5/2021,48927.30469,1533.275024
3/6/2021,48912.38281,1654.741577
3/7/2021,51206.69141,1723.153809
3/8/2021,52246.52344,1834.727905
3/9/2021,54824.11719,1868.048828
3/10/2021,56008.55078,1799.16626
3/11/2021,57805.12109,1826.194946
3/12/2021,57332.08984,1772.102417
3/13/2021,61243.08594,1924.685425
3/14/2021,59302.31641,1854.564331
3/15/2021,55907.19922,1791.702271
3/16/2021,56804.90234,1806.971802
3/17/2021,58870.89453,1823.449341
3/18/2021,57858.92188,1782.855103
3/19/2021,58346.65234,1817.624146
3/20/2021,58313.64453,1812.634644
3/21/2021,57523.42188,1788.217041
3/22/2021,54529.14453,1691.333984
3/23/2021,54738.94531,1678.650146
3/24/2021,52774.26563,1593.413452
3/25/2021,51704.16016,1595.359253
3/26/2021,55137.3125,1702.842041
3/27/2021,55973.51172,1716.494629
3/28/2021,55950.74609,1691.355957
3/29/2021,57750.19922,1819.684937
3/30/2021,58917.69141,1846.033691
3/31/2021,58918.83203,1918.362061
4/1/2021,59095.80859,1977.276855
4/2/2021,59384.3125,2143.225586
4/3/2021,57603.89063,2028.422485
4/4/2021,58758.55469,2093.122803
4/5/2021,59057.87891,2107.887207
4/6/2021,58192.35938,2118.378906
4/7/2021,56048.9375,1971.077271
4/8/2021,58323.95313,2088.57373
4/9/2021,58245.00391,2072.108887
4/10/2021,59793.23438,2135.942139
4/11/2021,60204.96484,2157.656982
4/12/2021,59893.45313,2139.353271
4/13/2021,63503.45703,2299.187744
4/14/2021,63109.69531,2435.10498
4/15/2021,63314.01172,2519.116211
4/16/2021,61572.78906,2431.946533
4/17/2021,60683.82031,2344.89502
4/18/2021,56216.18359,2237.136963
4/19/2021,55724.26563,2166.188721
4/20/2021,56473.03125,2330.210938
4/21/2021,53906.08984,2364.751709
4/22/2021,51762.27344,2403.535156
4/23/2021,51093.65234,2363.586182
4/24/2021,50050.86719,2211.625732
4/25/2021,49004.25391,2316.05957
4/26/2021,54021.75391,2534.481689
4/27/2021,55033.11719,2662.865234
4/28/2021,54824.70313,2746.380127
4/29/2021,53555.10938,2756.876953
4/30/2021,57750.17578,2773.207031
5/1/2021,57828.05078,2945.892822
5/2/2021,56631.07813,2952.056152
5/3/2021,57200.29297,3431.086182
5/4/2021,53333.53906,3253.629395
5/5/2021,57424.00781,3522.783203
5/6/2021,56396.51563,3490.880371
5/7/2021,57356.40234,3484.729004
5/8/2021,58803.77734,3902.647705
5/9/2021,58232.31641,3928.844727
5/10/2021,55859.79688,3952.293945
5/11/2021,56704.57422,4168.701172
5/12/2021,49150.53516,3785.848633
5/13/2021,49716.19141,3715.148438
5/14/2021,49880.53516,4079.057373
5/15/2021,46760.1875,3638.12207
5/16/2021,46456.05859,3587.506104
5/17/2021,43537.51172,3282.397705
5/18/2021,42909.40234,3380.070068
5/19/2021,37002.44141,2460.679199
5/20/2021,40782.73828,2784.294189
5/21/2021,37304.69141,2430.621338
5/22/2021,37536.63281,2295.705566
5/23/2021,34770.58203,2109.579834
5/24/2021,38705.98047,2643.591064
5/25/2021,38402.22266,2706.628906
5/26/2021,39294.19922,2888.69873
5/27/2021,38436.96875,2736.488525
5/28/2021,35697.60547,2419.90625
5/29/2021,34616.06641,2279.51416
5/30/2021,35678.12891,2390.30542
5/31/2021,37332.85547,2714.945313
6/1/2021,36684.92578,2633.518311
6/2/2021,37575.17969,2706.125
6/3/2021,39208.76563,2855.126465
6/4/2021,36894.40625,2688.195068
6/5/2021,35551.95703,2630.576904
6/6/2021,35862.37891,2715.092773
6/7/2021,33560.70703,2590.263184
6/8/2021,33472.63281,2517.438721
6/9/2021,37345.12109,2608.26709
6/10/2021,36702.59766,2471.518555
6/11/2021,37334.39844,2353.768799
6/12/2021,35552.51563,2372.484375
6/13/2021,39097.85938,2508.391602
6/14/2021,40218.47656,2537.891113
6/15/2021,40406.26953,2610.936768
6/16/2021,38347.0625,2367.663574
6/17/2021,38053.50391,2372.001953
6/18/2021,35787.24609,2231.733154
6/19/2021,35615.87109,2178.499023
6/20/2021,35698.29688,2246.364502
6/21/2021,31676.69336,1888.44751
6/22/2021,32505.66016,1874.950073
6/23/2021,33723.02734,1989.736328
6/24/2021,34662.4375,1988.456299
6/25/2021,31637.7793,1813.217285
6/26/2021,32186.27734,1829.239258
6/27/2021,34649.64453,1978.894653
6/28/2021,34434.33594,2079.657471
6/29/2021,35867.77734,2160.768311
6/30/2021,35040.83594,2274.547607
7/1/2021,33572.11719,2113.605469
7/2/2021,33897.04688,2150.040283
7/3/2021,34668.54688,2226.114258
7/4/2021,35287.78125,2321.724121
7/5/2021,33746.00391,2198.58252
7/6/2021,34235.19531,2324.679443
7/7/2021,33855.32813,2315.161865
7/8/2021,32877.37109,2120.026367
7/9/2021,33798.01172,2146.692383
7/10/2021,33520.51953,2111.403564
7/11/2021,34240.1875,2139.664795
7/12/2021,33155.84766,2036.721069
7/13/2021,32702.02539,1940.083984
7/14/2021,32822.34766,1994.331299
7/15/2021,31780.73047,1911.175659
7/16/2021,31421.53906,1880.382935
7/17/2021,31533.06836,1898.825195
7/18/2021,31796.81055,1895.552124
7/19/2021,30817.83203,1817.296631
7/20/2021,29807.34766,1787.510742
7/21/2021,32110.69336,1990.970825
7/22/2021,32313.10547,2025.202759
7/23/2021,33581.55078,2124.776611
7/24/2021,34292.44531,2189.21875
7/25/2021,35350.1875,2191.373779
7/26/2021,37337.53516,2233.366699
7/27/2021,39406.94141,2298.333496
7/28/2021,39995.90625,2296.54541
7/29/2021,40008.42188,2380.956787
7/30/2021,42235.54688,2466.961426
7/31/2021,41626.19531,2536.209961
8/1/2021,39974.89453,2561.852051
8/2/2021,39201.94531,2610.15332
8/3/2021,38152.98047,2502.349609
8/4/2021,39747.50391,2724.619873
8/5/2021,40869.55469,2827.328857
8/6/2021,42816.5,2890.94165
8/7/2021,44555.80078,3157.23877
8/8/2021,43798.11719,3013.732666
8/9/2021,46365.40234,3167.856201
8/10/2021,45585.03125,3141.691162
8/11/2021,45593.63672,3164.245117
8/12/2021,44428.28906,3043.414307
8/13/2021,47793.32031,3322.21167
8/14/2021,47096.94531,3265.443359
8/15/2021,47047.00391,3310.50415
8/16/2021,46004.48438,3156.509521
8/17/2021,44695.35938,3014.845947
8/18/2021,44801.1875,3020.089844
8/19/2021,46717.57813,3182.702148
8/20/2021,49339.17578,3286.935303
8/21/2021,48905.49219,3226.083984
8/22/2021,49321.65234,3242.115479
8/23/2021,49546.14844,3319.257324
8/24/2021,47706.11719,3172.456299
8/25/2021,48960.78906,3224.915283
8/26/2021,46942.21875,3100.325439
8/27/2021,49058.66797,3270.60083
8/28/2021,48902.40234,3244.40332
8/29/2021,48829.83203,3227.002686
8/30/2021,47054.98438,3224.374268
8/31/2021,47166.6875,3433.732666
9/1/2021,48847.02734,3834.828125
9/2/2021,49327.72266,3790.98999
9/3/2021,50025.375,3940.614746
9/4/2021,49944.625,3887.828369
9/5/2021,51753.41016,3952.133545
9/6/2021,52633.53516,3928.379395
9/7/2021,46811.12891,3426.394287
9/8/2021,46091.39063,3497.315186
9/9/2021,46391.42188,3427.340088
9/10/2021,44883.91016,3211.505859
9/11/2021,45201.45703,3270.278076
9/12/2021,46063.26953,3410.134521
9/13/2021,44963.07422,3285.511719
9/14/2021,47092.49219,3429.169678
9/15/2021,48176.34766,3615.282715
9/16/2021,47783.35938,3571.294922
9/17/2021,47267.51953,3398.538818
9/18/2021,48278.36328,3432.018311
9/19/2021,47260.21875,3329.447998
9/20/2021,42843.80078,2958.993408
9/21/2021,40693.67578,2764.431152
9/22/2021,43574.50781,3077.86792
9/23/2021,44895.09766,3155.523682
9/24/2021,42839.75,2931.669189
9/25/2021,42716.59375,2925.565674
9/26/2021,43208.53906,3062.265381
9/27/2021,42235.73047,2934.138916
9/28/2021,41034.54297,2807.296631
9/29/2021,41564.36328,2853.143311
9/30/2021,43790.89453,3001.678955
10/1/2021,48116.94141,3307.516113
10/2/2021,47711.48828,3391.694336
10/3/2021,48199.95313,3418.358643
10/4/2021,49112.90234,3380.089111
10/5/2021,51514.8125,3518.518555
10/6/2021,55361.44922,3580.562012
10/7/2021,53805.98438,3587.974854
10/8/2021,53967.84766,3563.759277
10/9/2021,54968.22266,3575.716797
10/10/2021,54771.57813,3425.852783
10/11/2021,57484.78906,3545.354004
10/12/2021,56041.05859,3492.573242
10/13/2021,57401.09766,3606.20166
10/14/2021,57321.52344,3786.01416
10/15/2021,61593.94922,3862.634766
10/16/2021,60892.17969,3830.38208
10/17/2021,61553.61719,3847.104492
10/18/2021,62026.07813,3748.760254
10/19/2021,64261.99219,3877.650879
10/20/2021,65992.83594,4155.992188
10/21/2021,62210.17188,4054.322754
10/22/2021,60692.26563,3970.181885
10/23/2021,61393.61719,4171.663574
10/24/2021,60930.83594,4087.903076
10/25/2021,63039.82422,4217.876953
10/26/2021,60363.79297,4131.102051
10/27/2021,58482.38672,3930.257324
10/28/2021,60622.13672,4287.318848
10/29/2021,62227.96484,4414.746582
10/30/2021,61888.83203,4325.650391
10/31/2021,61318.95703,4288.074219
11/1/2021,61004.40625,4324.626953
11/2/2021,63226.40234,4584.798828
11/3/2021,62970.04688,4607.193848
11/4/2021,61452.23047,4537.324219
11/5/2021,61125.67578,4486.243164
11/6/2021,61527.48047,4521.581055
11/7/2021,63326.98828,4620.554688
11/8/2021,67566.82813,4812.087402
11/9/2021,66971.82813,4735.068848
11/10/2021,64995.23047,4636.174316
11/11/2021,64949.96094,4730.384277
11/12/2021,64155.94141,4667.115234
11/13/2021,64469.52734,4651.460449
11/14/2021,65466.83984,4626.358887
11/15/2021,63557.87109,4557.503906
11/16/2021,60161.24609,4216.365234
11/17/2021,60368.01172,4287.59375
11/18/2021,56942.13672,4000.650879
11/19/2021,58119.57813,4298.306641
11/20/2021,59697.19531,4409.931152
11/21/2021,58730.47656,4269.73291
11/22/2021,56289.28906,4088.457764
11/23/2021,57569.07422,4340.763672
11/24/2021,56280.42578,4239.981445
11/25/2021,57274.67969,4274.743164
11/26/2021,53569.76563,4030.908936
11/27/2021,54815.07813,4096.912109
11/28/2021,57248.45703,4294.453613
11/29/2021,57806.56641,4445.10498
11/30/2021,57005.42578,4631.479004
12/1/2021,57229.82813,4586.990234
12/2/2021,56477.81641,4511.302246
12/3/2021,53598.24609,4220.706055
12/4/2021,49200.70313,4119.587402
12/5/2021,49368.84766,4198.322754
12/6/2021,50582.625,4358.737305
12/7/2021,50700.08594,4315.061523
12/8/2021,50504.79688,4439.35791
12/9/2021,47672.12109,4119.815918
12/10/2021,47243.30469,3908.496094
12/11/2021,49362.50781,4084.452393
12/12/2021,50098.33594,4134.453125
12/13/2021,46737.48047,3784.226807
12/14/2021,46612.63281,3745.44043
12/15/2021,48896.72266,4018.388672
12/16/2021,47665.42578,3962.469727
12/17/2021,46202.14453,3879.486572
12/18/2021,46848.77734,3960.860107
12/19/2021,46707.01563,3922.592529
12/20/2021,46880.27734,3933.844482
12/21/2021,48936.61328,4020.26001
12/22/2021,48628.51172,3982.099609
12/23/2021,50784.53906,4108.015625
12/24/2021,50822.19531,4047.98291
12/25/2021,50429.85938,4093.281006
12/26/2021,50809.51563,4067.328125
12/27/2021,50640.41797,4037.547607
12/28/2021,47588.85547,3800.893066
12/29/2021,46444.71094,3628.531738
12/30/2021,47178.125,3713.852051
12/31/2021,46306.44531,3682.632813
1/1/2022,47686.8125,3769.697021
1/2/2022,47345.21875,3829.564941
1/3/2022,46458.11719,3761.380371
1/4/2022,45897.57422,3794.056641
1/5/2022,43569.00391,3550.386963
1/6/2022,43160.92969,3418.408203
1/7/2022,41557.90234,3193.210449
1/8/2022,41733.94141,3091.972656
1/9/2022,41911.60156,3157.751465
1/10/2022,41821.26172,3083.0979
1/11/2022,42735.85547,3238.111572
1/12/2022,43949.10156,3372.258301
1/13/2022,42591.57031,3248.288574
1/14/2022,43099.69922,3310.001465
1/15/2022,43177.39844,3330.530762
1/16/2022,43113.87891,3350.921875
1/17/2022,42250.55078,3212.304932
1/18/2022,42375.63281,3164.025146
1/19/2022,41744.32813,3095.825928
1/20/2022,40680.41797,3001.120117
